StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,consent_agree,consent_age,Q91,1A_1,1B_1,2A_1,2B_1,3A_1,3B_1,4A_1,4B_1,5A_1,5B_1,6A_1,6B_1,7A_1,7B_1,8A_1,8B_1,9A_1,9B_1,10A_1,10B_1,11A_1,11B_1,12A_1,12B_1,13A_1,13B_1,14A_1,14B_1,15A_1,15B_1,16A_1,16B_1,17A_1,17B_1,18A_1,18B_1,slider_attn_check_1,slider_attn_check_2_1,speed,manage,age_og,gender_og,income_og,education_og,atten_check2,race_og,hispanic_og,state_og,urbancity,partyid_og,registered,vote_2020,pew_bornagain,pres_approve_nonbin,FL_5_DO,FL_10_DO,FL_11_DO,FL_12_DO,FL_13_DO,FL_14_DO,FL_15_DO,FL_16_DO
Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,I have read the above and agree to participate in this survey.,I am age 18 or over.,Please enter your Connect ID,"What is the likelihood that in the next decade or two advanced AI will lead to monopolies or concentration of power in a small number of companies? For example, a small number of companies might become so valuable from advanced AI that they have extreme influence on markets, the economy, or the government.",How impactful do you think that monopolies or the centralization of economic power from advanced AI might be for society?,"What is the likelihood that in the next decade or two advanced AI causes a major disruption of the economy, destabilizing labor markets? For example, advanced AI might make many skills obsolete, forcing some people to learn new skills to keep their jobs, and resulting in significant job losses for others.",How impactful do you think the disruption of the economy by advanced AI might be for society?,"What is the likelihood that in the next decade or two advanced AI leads to a global financial meltdown? For example, this might mean that automated decision making systems, such as in algorithmic trading systems with too much power and insufficient oversight, could result in a stock market crash.",How impactful do you think financial problems caused by advanced AI might be for society?,"What is the likelihood that in the next decade or two biases embedded in advanced AI tools might lead to significant increases in discrimination and social or income inequality? For example, biases in advanced AI might increase disparities in hiring and wage determination, credit scoring, mortgage and rental application decisions, assessment of job performance, criminal sentencing and policing, school admissions decisions and personalized learning systems, or decisions in healthcare diagnosis and treatment.",How impactful do you think increases in social or income inequality from advanced AI might be for society?,"What is the likelihood that in the next decade or two advanced AI technologies cause a decrease in personal privacy protections? For example, advanced AI might make surveillance more common and more acceptable for preventing crime, or, it might increase the demand for value of training data for AI models tremendously, resulting in a loosening of privacy protections.",How impactful do you think risks to privacy protections from advanced AI might be for society?,"What is the likelihood that in the next decade or two advanced AI results in extreme income inequality? For example, this might happen if advanced AI driven productivity gains generate tremendous new wealth, overwhelmingly benefiting those who are already very wealthy, while those with few or no investments see little or no benefits.",How impactful do you think severe income inequality from advanced AI might be for society?,What is the likelihood that in the next decade or two terrorists use advanced AI to create a deadly biological weapon or chemical weapon that is used at least once against a large number of civilians in a major terrorist attack?,How impactful do you think terrorist attacks with deadly biological or chemical weapons developed with advanced AI might be for society?,"What is the likelihood that in the next decade or two terrorists use advanced AI to create autonomous AI weapons for use in attacking civilians? For example, terrorists might use advanced AI to evade authorities and create cyberweapons and autonomous drones that could carry out attacks on critical infrastructure, such as hydroelectric dams or nuclear power plants, or on large civilian targets like airports or sporting arenas.",How impactful do you think terrorist attacks from advanced AI weapons might be for society?,"What is the likelihood in the next decade or two there are major cyber attacks on civilian targets enabled by advanced AI? For example, advanced AI might infiltrate and reprogram computer systems, like power grids or military computer systems, to execute destructive plans.",How impactful do you think cyber attacks from advanced AI might be for society?,"What is the likelihood that in the next decade or two advanced AI technology leads to society’s collective inability to determine what information is true or reliable? For example, this might happen if people over-rely on AI systems and blindly trust their outputs even if the output is wrong (e.g., fake news, generative AI like ChatGPT hallucinating or making things up).",How impactful do you think a gradual distortion of knowledge might be for society?,"What is the likelihood that in the next decade or two an advanced AI system relied upon for public safety, such as disease detection, self-driving vehicles, or disaster warning systems, malfunctions and results in a significant loss of life?",How impactful do you think the failure of safety critical advanced AI systems might be for society?,What is the likelihood that in the next decade or two an advanced AI arms race between the United States and China leads to a direct military conflict between the two countries’ armed forces?,How impactful do you think an AI arms race inspired conflict between the US and China might be for society?,"What is the likelihood that in the next decade or two one or more countries develop a strategic advantage in AI giving rise to a global power imbalance that favors authoritarianism? For example, this might happen if one or more authoritarian governments create radically advanced AI before other countries or disproportionately to other countries, giving them some sort of strategic advantage and allowing them to enforce their values amongst the rest of the world.",How impactful do you think losing an AI race might be for society?,"What is the likelihood that in the next decade or two an adversary uses advanced AI to engage in information warfare to destabilize an adversary? For example, this might involve a sustained effort to provide very persuasive and convincing misinformation, like deep fakes, generated by advanced AI with the longer-term goal of destabilizing society, or, a similar use of persuasive advanced AI technology in order to influence the outcome of one or more federal elections.",How impactful do you think a successful information warfare campaign by an adversary might be for affected members of society?,"What is the likelihood that in the next decade or two the computational resources required to support training, operation, and data storage for AI models consume enough energy that the resulting carbon emissions destabilize the global climate above and beyond the current median projections?",How impactful do you think this risk that increased climate volatility might be for society?,"What is the likelihood that in the next decade or two radically advanced AI overtakes existing global governments and implements a form of government that is not acceptable to the majority of humanity? For example, a society run by advanced AI might entail constant surveillance and no privacy, extreme poverty, a prohibition of religion or other critical liberties, or other restrictions causing widespread suffering or injustice.",How impactful do you think an advanced AI dystopia might be for society?,"What is the likelihood that in the next decade or two advanced AI will cause the collapse of human civilization resulting in global anarchy? For example, this might happen if AI automates systems like those for food production and distribution and we eventually lose control of our food supply resulting in mass famine; in this or other similar scenarios AI could lead to the deaths of so many people that governments cannot be sustained.",How impactful do you think civilization collapse might be for society?,What is the likelihood that in the next decade or two AI leads to human extinction?,How impactful do you think human extinction might be for society?,In this question we would like you to move the slider to the number sixty. This helps us to confirm that people taking the survey are reading the questions.,For this slider please move the slider to around where the word minor is on the scale.,"In your opinion, what should we do about risks from advanced AI?","In your opinion, who should manage risks from advanced AI?",What is your current age in years?,What is your gender?,What is your family income per year? (please provide pre-tax income),What is the highest level of education you have completed?,Which of the following would you be most surprised to find in the sea or ocean?,Which of the following best matches your racial identity?,"Do you consider yourself to be of Hispanic, Latino, or Spanish origin?",In which US State or District do you currently live?,How would you describe the place where you live?,"Generally speaking, do you think of yourself as a ...?",Are you registered to vote in US elections?,What was your vote in the 2020 Presidential election?,"Would you describe yourself as a ""born-again"" or evangelical Christian, or not?",Do you approve or disapprove of the way Joe Biden is handling his job as President?,FL_5 - Block Randomizer - Display Order,FL_10 - Block Randomizer - Display Order,FL_11 - Block Randomizer - Display Order,FL_12 - Block Randomizer - Display Order,FL_13 - Block Randomizer - Display Order,FL_14 - Block Randomizer - Display Order,FL_15 - Block Randomizer - Display Order,FL_16 - Block Randomizer - Display Order
"{""ImportId"":""startDate"",""timeZone"":""Europe/Berlin""}","{""ImportId"":""endDate"",""timeZone"":""Europe/Berlin""}","{""ImportId"":""status""}","{""ImportId"":""ipAddress""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""Europe/Berlin""}","{""ImportId"":""_recordId""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}","{""ImportId"":""locationLatitude""}","{""ImportId"":""locationLongitude""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""Q_RecaptchaScore""}","{""ImportId"":""Q_RelevantIDDuplicate""}","{""ImportId"":""Q_RelevantIDDuplicateScore""}","{""ImportId"":""Q_RelevantIDFraudScore""}","{""ImportId"":""Q_RelevantIDLastStartDate"",""timeZone"":""UTC""}","{""ImportId"":""QID57""}","{""ImportId"":""QID58""}","{""ImportId"":""QID118_TEXT""}","{""ImportId"":""QID2_1""}","{""ImportId"":""QID3_1""}","{""ImportId"":""QID60_1""}","{""ImportId"":""QID61_1""}","{""ImportId"":""QID62_1""}","{""ImportId"":""QID63_1""}","{""ImportId"":""QID64_1""}","{""ImportId"":""QID65_1""}","{""ImportId"":""QID66_1""}","{""ImportId"":""QID67_1""}","{""ImportId"":""QID68_1""}","{""ImportId"":""QID69_1""}","{""ImportId"":""QID70_1""}","{""ImportId"":""QID71_1""}","{""ImportId"":""QID72_1""}","{""ImportId"":""QID73_1""}","{""ImportId"":""QID74_1""}","{""ImportId"":""QID75_1""}","{""ImportId"":""QID76_1""}","{""ImportId"":""QID77_1""}","{""ImportId"":""QID78_1""}","{""ImportId"":""QID79_1""}","{""ImportId"":""QID80_1""}","{""ImportId"":""QID81_1""}","{""ImportId"":""QID82_1""}","{""ImportId"":""QID83_1""}","{""ImportId"":""QID84_1""}","{""ImportId"":""QID85_1""}","{""ImportId"":""QID86_1""}","{""ImportId"":""QID87_1""}","{""ImportId"":""QID88_1""}","{""ImportId"":""QID89_1""}","{""ImportId"":""QID90_1""}","{""ImportId"":""QID91_1""}","{""ImportId"":""QID92_1""}","{""ImportId"":""QID93_1""}","{""ImportId"":""QID116_1""}","{""ImportId"":""QID117_1""}","{""ImportId"":""QID38""}","{""ImportId"":""QID59""}","{""ImportId"":""QID48_TEXT""}","{""ImportId"":""QID45""}","{""ImportId"":""QID100""}","{""ImportId"":""QID41""}","{""ImportId"":""QID55""}","{""ImportId"":""QID107""}","{""ImportId"":""QID108""}","{""ImportId"":""QID109""}","{""ImportId"":""QID110""}","{""ImportId"":""QID102""}","{""ImportId"":""QID101""}","{""ImportId"":""QID114""}","{""ImportId"":""QID111""}","{""ImportId"":""QID104""}","{""ImportId"":""FL_5_DO""}","{""ImportId"":""FL_10_DO""}","{""ImportId"":""FL_11_DO""}","{""ImportId"":""FL_12_DO""}","{""ImportId"":""FL_13_DO""}","{""ImportId"":""FL_14_DO""}","{""ImportId"":""FL_15_DO""}","{""ImportId"":""FL_16_DO""}"
2023-10-27 20:14:24,2023-10-27 20:25:46,IP Address,24.241.82.135,100,682,True,2023-10-27 20:25:47,R_24k5fFj757lJ3V9,,,,,41.1314,-100.7751,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,D8789D1C3C7A482E82088F5A66FC1DC0,74,71,54,86,30,79,49,62,66,65,74,66,60,94,79,96,84,83,93,71,88,95,24,86,80,80,84,88,80,78,63,72,2,99,1,100,60,26,We should slow down the rate of AI progress.,The companies developing AI technologies should manage the majority of risks.,41,Man,"Between $100,000 and $149,999",Completed bachelor’s degree,Tiger,White,"No, I am NOT of Hispanic, Latino, or Spanish origin",Nebraska,Rural area,Republican,"Yes, I am registered to vote",Joe Biden,No,Somewhat disapprove,FL_10|FL_11|FL_12|FL_15|FL_16|FL_13|FL_14,3-FinancialMeltdown|2-EconomicInstability|1- Monopolies&CentralizationofPower,4-Bias&Discrimination|5-Privacy|6-ExtremeIncomeInequality,8-TerroristAIWeaponsAttack|7-TerroristWMDAttack|9-CyberAttacks,10-KnowledgeDeterioration|11-SafetySystemsFailures,12-AIArmsRace|14-InformationWarfare|13-GlobalPowerShift,15-EnergyConsumption,16-Dystopia|18-Extinction|17-CivilizationalCollapse
2023-10-27 20:14:33,2023-10-27 20:25:50,IP Address,76.142.163.38,100,677,True,2023-10-27 20:25:51,R_3n2ycf85RZCUKUU,,,,,30.0035,-95.2832,anonymous,EN,1,,0,0,,Yes,Yes,CF670755D5254B69B4312E5D25D56095,29,50,39,65,7,74,40,51,10,17,20,26,57,100,66,72,80,72,14,18,31,56,67,78,7,44,28,31,4,11,5,0,0,0,0,100,60,26,We should slow down the rate of AI progress.,National governments should manage the majority of risks.,39,Woman,"Between $80,000 and $99,999",Completed bachelor’s degree,Tiger,White,"No, I am NOT of Hispanic, Latino, or Spanish origin",Texas,Town,Republican,"Yes, I am registered to vote","Did not vote in 2020, but was eligible to vote",Yes,Strongly disapprove,FL_11|FL_16|FL_12|FL_13|FL_14|FL_10|FL_15,3-FinancialMeltdown|2-EconomicInstability|1- Monopolies&CentralizationofPower,6-ExtremeIncomeInequality|4-Bias&Discrimination|5-Privacy,8-TerroristAIWeaponsAttack|7-TerroristWMDAttack|9-CyberAttacks,11-SafetySystemsFailures|10-KnowledgeDeterioration,12-AIArmsRace|14-InformationWarfare|13-GlobalPowerShift,15-EnergyConsumption,17-CivilizationalCollapse|16-Dystopia|18-Extinction
2023-10-27 20:13:50,2023-10-27 20:25:57,IP Address,72.195.207.110,100,726,True,2023-10-27 20:25:57,R_DT2oE9k5sgb5dOF,,,,,33.4475,-112.0866,anonymous,EN,0.8999999761581421,,0,5,,Yes,Yes,2B4F2BB819C34E95B83B9105D437B88E,60,72,51,48,21,49,59,73,79,72,70,72,11,99,29,95,40,72,40,72,30,73,20,95,39,73,59,73,31,72,10,97,10,98,10,99,59,57,We should maintain the current rate of AI progress.,"International treaties, intergovernmental organizations, and non-governmental organizations should manage the majority of risks.",41,Man,"Under $20,000",Completed associate’s degree,Tiger,White,"No, I am NOT of Hispanic, Latino, or Spanish origin",Arizona,Suburb,Democrat,"Yes, I am registered to vote",Joe Biden,No,Somewhat disapprove,FL_15|FL_11|FL_10|FL_12|FL_14|FL_16|FL_13,1- Monopolies&CentralizationofPower|2-EconomicInstability|3-FinancialMeltdown,4-Bias&Discrimination|5-Privacy|6-ExtremeIncomeInequality,7-TerroristWMDAttack|9-CyberAttacks|8-TerroristAIWeaponsAttack,11-SafetySystemsFailures|10-KnowledgeDeterioration,14-InformationWarfare|12-AIArmsRace|13-GlobalPowerShift,15-EnergyConsumption,16-Dystopia|17-CivilizationalCollapse|18-Extinction
2023-10-27 20:18:26,2023-10-27 20:26:02,IP Address,47.35.194.33,100,455,True,2023-10-27 20:26:03,R_2CBx7YD8DNeujCn,,,,,35.046,-81.981,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,1A34FA8D1D1947E7B5F62D1717AE2C24,60,71,78,85,49,83,88,62,59,71,89,71,39,72,40,72,79,71,75,73,100,73,25,71,50,49,48,49,15,49,15,99,30,100,0,100,60,26,We should take an indefinite pause on AI progress.,"International treaties, intergovernmental organizations, and non-governmental organizations should manage the majority of risks.",48,Woman,"Between $20,000 and $49,999",Completed bachelor’s degree,Tiger,White,"No, I am NOT of Hispanic, Latino, or Spanish origin",South Carolina,Town,Independent,"Yes, I am registered to vote","Did not vote in 2020, but was eligible to vote",No,Strongly disapprove,FL_16|FL_10|FL_12|FL_11|FL_14|FL_13|FL_15,3-FinancialMeltdown|1- Monopolies&CentralizationofPower|2-EconomicInstability,4-Bias&Discrimination|6-ExtremeIncomeInequality|5-Privacy,7-TerroristWMDAttack|9-CyberAttacks|8-TerroristAIWeaponsAttack,11-SafetySystemsFailures|10-KnowledgeDeterioration,14-InformationWarfare|13-GlobalPowerShift|12-AIArmsRace,15-EnergyConsumption,16-Dystopia|17-CivilizationalCollapse|18-Extinction
2023-10-27 20:15:23,2023-10-27 20:26:09,IP Address,47.231.116.2,100,645,True,2023-10-27 20:26:09,R_324w4zpgwQ4kii0,,,,,46.7314,-117.1733,anonymous,EN,1,,0,0,,Yes,Yes,A5939112D55B49618989CF83D01E1DF4,85,50,63,54,57,49,70,49,100,72,100,73,40,100,51,71,87,72,100,100,100,74,30,100,90,71,100,72,70,82,4,100,16,100,1,100,60,26,We should slow down the rate of AI progress.,National governments should manage the majority of risks.,27,Man,"Between $20,000 and $49,999",Completed bachelor’s degree,Tiger,White,"No, I am NOT of Hispanic, Latino, or Spanish origin",Washington,Town,Democrat,"Yes, I am registered to vote",Joe Biden,No,Somewhat approve,FL_12|FL_14|FL_13|FL_11|FL_15|FL_16|FL_10,3-FinancialMeltdown|1- Monopolies&CentralizationofPower|2-EconomicInstability,5-Privacy|6-ExtremeIncomeInequality|4-Bias&Discrimination,7-TerroristWMDAttack|8-TerroristAIWeaponsAttack|9-CyberAttacks,10-KnowledgeDeterioration|11-SafetySystemsFailures,14-InformationWarfare|13-GlobalPowerShift|12-AIArmsRace,15-EnergyConsumption,17-CivilizationalCollapse|18-Extinction|16-Dystopia
2023-10-27 20:15:39,2023-10-27 20:26:10,IP Address,75.75.207.219,100,631,True,2023-10-27 20:26:11,R_3Egb00bX7J4dZ8C,,,,,42.9178,-85.6995,anonymous,EN,1,,0,25,,Yes,Yes,122A8E1C5CAC42E6AE95A3A684D16E69,59,72,70,72,50,72,35,72,59,60,19,61,15,62,19,71,29,72,75,100,35,84,5,100,15,82,60,100,3,100,1,100,2,100,0,100,60,26,We should slow down the rate of AI progress.,"International treaties, intergovernmental organizations, and non-governmental organizations should manage the majority of risks.",34,Woman,"Between $100,000 and $149,999","Some college, no degree",Tiger,White,"No, I am NOT of Hispanic, Latino, or Spanish origin",Michigan,Rural area,Democrat,"Yes, I am registered to vote",Joe Biden,No,Somewhat approve,FL_12|FL_11|FL_16|FL_15|FL_14|FL_13|FL_10,3-FinancialMeltdown|1- Monopolies&CentralizationofPower|2-EconomicInstability,4-Bias&Discrimination|5-Privacy|6-ExtremeIncomeInequality,7-TerroristWMDAttack|8-TerroristAIWeaponsAttack|9-CyberAttacks,10-KnowledgeDeterioration|11-SafetySystemsFailures,14-InformationWarfare|12-AIArmsRace|13-GlobalPowerShift,15-EnergyConsumption,17-CivilizationalCollapse|18-Extinction|16-Dystopia
2023-10-27 20:16:37,2023-10-27 20:26:13,IP Address,172.56.208.149,100,575,True,2023-10-27 20:26:13,R_28ZF3NXWHE9IxtN,,,,,36.1685,-115.1164,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,11675984EA2745BDA985855DDDF7788E,84,59,39,50,29,72,39,49,90,50,20,26,39,72,59,71,68,62,78,73,20,60,39,49,89,72,88,71,49,50,10,100,9,100,10,100,60,26,We should maintain the current rate of AI progress.,"International treaties, intergovernmental organizations, and non-governmental organizations should manage the majority of risks.",56,Man,"Between $50,000 and $79,999",Completed bachelor’s degree,Tiger,White,"No, I am NOT of Hispanic, Latino, or Spanish origin",Arizona,City,Democrat,"Yes, I am registered to vote",Joe Biden,No,Strongly approve,FL_11|FL_14|FL_16|FL_12|FL_10|FL_15|FL_13,2-EconomicInstability|3-FinancialMeltdown|1- Monopolies&CentralizationofPower,5-Privacy|4-Bias&Discrimination|6-ExtremeIncomeInequality,8-TerroristAIWeaponsAttack|7-TerroristWMDAttack|9-CyberAttacks,10-KnowledgeDeterioration|11-SafetySystemsFailures,13-GlobalPowerShift|14-InformationWarfare|12-AIArmsRace,15-EnergyConsumption,18-Extinction|16-Dystopia|17-CivilizationalCollapse
2023-10-27 20:14:03,2023-10-27 20:26:18,IP Address,24.130.139.63,100,735,True,2023-10-27 20:26:19,R_AEwXkcnKYVWwS8V,,,,,37.7201,-121.919,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,936BC561781C41248F8C5119B048626C,35,48,90,72,70,49,5,50,35,49,3,60,5,84,25,72,5,72,60,61,20,72,5,78,3,73,30,72,3,73,0,96,0,100,0,100,60,26,We should slow down the rate of AI progress.,"International treaties, intergovernmental organizations, and non-governmental organizations should manage the majority of risks.",58,Woman,"Between $100,000 and $149,999",Completed master’s degree,Tiger,White,"No, I am NOT of Hispanic, Latino, or Spanish origin",California,Suburb,Democrat,"Yes, I am registered to vote",Joe Biden,No,Strongly approve,FL_16|FL_14|FL_11|FL_13|FL_15|FL_12|FL_10,1- Monopolies&CentralizationofPower|3-FinancialMeltdown|2-EconomicInstability,5-Privacy|6-ExtremeIncomeInequality|4-Bias&Discrimination,8-TerroristAIWeaponsAttack|9-CyberAttacks|7-TerroristWMDAttack,11-SafetySystemsFailures|10-KnowledgeDeterioration,14-InformationWarfare|12-AIArmsRace|13-GlobalPowerShift,15-EnergyConsumption,18-Extinction|17-CivilizationalCollapse|16-Dystopia
2023-10-27 20:14:56,2023-10-27 20:26:19,IP Address,108.73.179.180,100,682,True,2023-10-27 20:26:19,R_2WBfTEeSZPUV0PA,,,,,29.7646,-95.3657,anonymous,EN,1,,0,0,,Yes,Yes,F69CA322478A4D6DB3A37015E96E5FB1,1,84,2,65,50,82,2,70,5,51,3,49,50,84,50,84,50,75,1,37,1,59,4,50,3,40,5,26,1,34,2,100,29,100,5,100,60,26,We should take an indefinite pause on AI progress.,"International treaties, intergovernmental organizations, and non-governmental organizations should manage the majority of risks.",58,Woman,"Under $20,000","Some college, no degree",Tiger,White,"No, I am NOT of Hispanic, Latino, or Spanish origin",Texas,City,Republican,"Yes, I am registered to vote",Donald Trump,Yes,Strongly disapprove,FL_12|FL_16|FL_10|FL_13|FL_11|FL_15|FL_14,1- Monopolies&CentralizationofPower|3-FinancialMeltdown|2-EconomicInstability,5-Privacy|4-Bias&Discrimination|6-ExtremeIncomeInequality,8-TerroristAIWeaponsAttack|7-TerroristWMDAttack|9-CyberAttacks,10-KnowledgeDeterioration|11-SafetySystemsFailures,12-AIArmsRace|14-InformationWarfare|13-GlobalPowerShift,15-EnergyConsumption,17-CivilizationalCollapse|18-Extinction|16-Dystopia
2023-10-27 20:16:33,2023-10-27 20:26:20,IP Address,68.227.114.9,100,586,True,2023-10-27 20:26:20,R_A4IWQ7t1kjJODmN,,,,,35.5134,-97.4966,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,2A389A64DB504072A6F4FDBE3802EEF2,14,24,16,27,15,47,21,48,63,70,40,49,21,44,42,63,35,45,54,63,25,71,19,36,17,34,24,42,23,65,34,77,23,85,9,80,60,28,We should slow down the rate of AI progress.,The companies developing AI technologies should manage the majority of risks.,29,Woman,"Between $100,000 and $149,999",Completed bachelor’s degree,Tiger,White,"No, I am NOT of Hispanic, Latino, or Spanish origin",Oklahoma,Suburb,Democrat,"Yes, I am registered to vote",Joe Biden,No,Don't know / No opinion,FL_16|FL_13|FL_15|FL_11|FL_12|FL_14|FL_10,1- Monopolies&CentralizationofPower|2-EconomicInstability|3-FinancialMeltdown,5-Privacy|6-ExtremeIncomeInequality|4-Bias&Discrimination,8-TerroristAIWeaponsAttack|9-CyberAttacks|7-TerroristWMDAttack,10-KnowledgeDeterioration|11-SafetySystemsFailures,12-AIArmsRace|13-GlobalPowerShift|14-InformationWarfare,15-EnergyConsumption,17-CivilizationalCollapse|16-Dystopia|18-Extinction
2023-10-27 20:15:43,2023-10-27 20:26:35,IP Address,166.199.98.134,100,652,True,2023-10-27 20:26:36,R_2PuQxFlxINIlgwX,,,,,40.8691,-73.9191,anonymous,EN,0.800000011920929,,0,0,,Yes,Yes,B6E97334E53F4B66A803554DE2FCF5F4,57,66,87,77,47,69,56,30,87,77,73,80,19,48,68,48,66,46,19,76,10,68,21,46,39,35,52,47,66,77,3,67,9,72,7,99,60,30,We should slow down the rate of AI progress.,"International treaties, intergovernmental organizations, and non-governmental organizations should manage the majority of risks.",42,Man,"Between $100,000 and $149,999",Completed bachelor’s degree,Tiger,White,"No, I am NOT of Hispanic, Latino, or Spanish origin",New York,City,Democrat,"Yes, I am registered to vote",Joe Biden,No,Strongly disapprove,FL_15|FL_10|FL_12|FL_14|FL_11|FL_16|FL_13,3-FinancialMeltdown|2-EconomicInstability|1- Monopolies&CentralizationofPower,4-Bias&Discrimination|6-ExtremeIncomeInequality|5-Privacy,7-TerroristWMDAttack|8-TerroristAIWeaponsAttack|9-CyberAttacks,11-SafetySystemsFailures|10-KnowledgeDeterioration,13-GlobalPowerShift|12-AIArmsRace|14-InformationWarfare,15-EnergyConsumption,18-Extinction|16-Dystopia|17-CivilizationalCollapse
2023-10-27 20:15:44,2023-10-27 20:26:37,IP Address,173.49.219.225,100,652,True,2023-10-27 20:26:38,R_1eWTsGBXqmfhymv,,,,,40.38,-75.2718,anonymous,EN,0.800000011920929,,0,0,,Yes,Yes,E302B0CD4F3843CFB7A1632592D55D95,75,45,29,37,29,53,7,0,93,72,76,49,4,4,72,54,22,47,94,79,68,25,11,34,62,48,13,14,83,38,69,48,9,80,0,100,60,26,We should maintain the current rate of AI progress.,The companies developing AI technologies should manage the majority of risks.,35,Woman,"Between $50,000 and $79,999",Completed bachelor’s degree,Tiger,White,"No, I am NOT of Hispanic, Latino, or Spanish origin",Pennsylvania,Suburb,Democrat,"Yes, I am registered to vote",Joe Biden,No,Somewhat approve,FL_10|FL_14|FL_11|FL_13|FL_12|FL_16|FL_15,1- Monopolies&CentralizationofPower|3-FinancialMeltdown|2-EconomicInstability,4-Bias&Discrimination|5-Privacy|6-ExtremeIncomeInequality,9-CyberAttacks|7-TerroristWMDAttack|8-TerroristAIWeaponsAttack,10-KnowledgeDeterioration|11-SafetySystemsFailures,14-InformationWarfare|13-GlobalPowerShift|12-AIArmsRace,15-EnergyConsumption,18-Extinction|16-Dystopia|17-CivilizationalCollapse
2023-10-27 20:14:25,2023-10-27 20:26:39,IP Address,174.17.30.116,100,733,True,2023-10-27 20:26:39,R_3qsbOYrGhwFZiYc,,,,,33.4512,-112.0876,anonymous,EN,1,,0,0,,Yes,Yes,4396202DACA64F4292B87E7CCA144B41,20,27,50,49,39,50,79,49,59,48,39,49,10,5,69,50,69,50,79,49,40,26,39,100,89,72,100,49,10,72,2,100,3,100,2,100,60,26,We should maintain the current rate of AI progress.,"International treaties, intergovernmental organizations, and non-governmental organizations should manage the majority of risks.",36,Man,"Between $100,000 and $149,999",Completed bachelor’s degree,Tiger,White,"No, I am NOT of Hispanic, Latino, or Spanish origin",Arizona,Suburb,Independent,"Yes, I am registered to vote",Joe Biden,No,Somewhat approve,FL_10|FL_12|FL_14|FL_11|FL_15|FL_13|FL_16,3-FinancialMeltdown|1- Monopolies&CentralizationofPower|2-EconomicInstability,4-Bias&Discrimination|6-ExtremeIncomeInequality|5-Privacy,7-TerroristWMDAttack|9-CyberAttacks|8-TerroristAIWeaponsAttack,11-SafetySystemsFailures|10-KnowledgeDeterioration,14-InformationWarfare|13-GlobalPowerShift|12-AIArmsRace,15-EnergyConsumption,17-CivilizationalCollapse|18-Extinction|16-Dystopia
2023-10-27 20:17:00,2023-10-27 20:26:40,IP Address,174.235.215.211,100,579,True,2023-10-27 20:26:41,R_2SqvW4wKuKprUEv,,,,,41.2377,-95.9998,anonymous,EN,1,,0,0,,Yes,Yes,D4AF33FECB924CEB87224EABFFB87799,66,50,53,43,13,46,24,12,71,63,92,69,75,89,55,67,46,70,82,54,27,46,50,66,73,99,100,100,57,52,35,70,51,63,22,71,60,96,We should slow down the rate of AI progress.,"International treaties, intergovernmental organizations, and non-governmental organizations should manage the majority of risks.",30,Man,"Between $80,000 and $99,999",Completed bachelor’s degree,Tiger,White,"No, I am NOT of Hispanic, Latino, or Spanish origin",Nebraska,Rural area,Republican,"Yes, I am registered to vote",Donald Trump,No,Strongly disapprove,FL_14|FL_13|FL_16|FL_10|FL_12|FL_15|FL_11,2-EconomicInstability|3-FinancialMeltdown|1- Monopolies&CentralizationofPower,4-Bias&Discrimination|5-Privacy|6-ExtremeIncomeInequality,7-TerroristWMDAttack|9-CyberAttacks|8-TerroristAIWeaponsAttack,11-SafetySystemsFailures|10-KnowledgeDeterioration,13-GlobalPowerShift|12-AIArmsRace|14-InformationWarfare,15-EnergyConsumption,18-Extinction|16-Dystopia|17-CivilizationalCollapse
